#1. No. 2. t/tsd  3. t[s] 4. dt[s] 5. vej[cm/s] 6. rej[cm] 7. vnb[cm/s] 8. rnb[cm] 9. Bnb[G] 10. Lpsr[erg/s]
94 6.647484e-04 1.151303e+03 1.724368e+00 5.019311e+07 8.668122e+10 4.015449e+07 6.934498e+10 8.223283e+06 6.528669e+45 
95 6.657455e-04 1.153030e+03 1.726955e+00 5.023074e+07 8.687633e+10 4.018459e+07 6.950106e+10 8.201742e+06 6.528669e+45 
96 6.667441e-04 1.154760e+03 1.729545e+00 5.026840e+07 8.707187e+10 4.021472e+07 6.965750e+10 8.180256e+06 6.528669e+45 
97 6.677442e-04 1.156492e+03 1.732139e+00 5.030609e+07 8.726786e+10 4.024487e+07 6.981429e+10 8.158827e+06 6.528669e+45 
98 6.687458e-04 1.158226e+03 1.734737e+00 5.034380e+07 8.746428e+10 4.027504e+07 6.997143e+10 8.137455e+06 6.528669e+45 
99 6.697490e-04 1.159964e+03 1.737340e+00 5.038155e+07 8.766115e+10 4.030524e+07 7.012892e+10 8.116138e+06 6.528669e+45 
100 6.707536e-04 1.161704e+03 1.739946e+00 5.041932e+07 8.785846e+10 4.033546e+07 7.028677e+10 8.094877e+06 6.528669e+45 
101 6.717597e-04 1.163446e+03 1.742556e+00 5.045712e+07 8.805622e+10 4.036570e+07 7.044498e+10 8.073671e+06 6.528669e+45 
102 6.727674e-04 1.165191e+03 1.745169e+00 5.049495e+07 8.825442e+10 4.039596e+07 7.060354e+10 8.052522e+06 6.528669e+45 
103 6.737765e-04 1.166939e+03 1.747787e+00 5.053281e+07 8.845307e+10 4.042625e+07 7.076245e+10 8.031427e+06 6.528669e+45 
104 6.747872e-04 1.168690e+03 1.750409e+00 5.057069e+07 8.865216e+10 4.045655e+07 7.092173e+10 8.010388e+06 6.528669e+45 
105 6.757994e-04 1.170443e+03 1.753034e+00 5.060861e+07 8.885170e+10 4.048688e+07 7.108136e+10 7.989404e+06 6.528669e+45 
106 6.768131e-04 1.172198e+03 1.755664e+00 5.064655e+07 8.905170e+10 4.051724e+07 7.124136e+10 7.968475e+06 6.528669e+45 
107 6.778283e-04 1.173957e+03 1.758297e+00 5.068452e+07 8.925214e+10 4.054761e+07 7.140171e+10 7.947601e+06 6.528669e+45 
108 6.788450e-04 1.175718e+03 1.760935e+00 5.072252e+07 8.945303e+10 4.057801e+07 7.156242e+10 7.926782e+06 6.528669e+45 
109 6.798633e-04 1.177481e+03 1.763576e+00 5.076055e+07 8.965437e+10 4.060844e+07 7.172350e+10 7.906017e+06 6.528669e+45 
110 6.808831e-04 1.179247e+03 1.766222e+00 5.079860e+07 8.985617e+10 4.063888e+07 7.188494e+10 7.885306e+06 6.528669e+45 
111 6.819044e-04 1.181016e+03 1.768871e+00 5.083669e+07 9.005842e+10 4.066935e+07 7.204674e+10 7.864650e+06 6.528669e+45 
112 6.829273e-04 1.182788e+03 1.771524e+00 5.087480e+07 9.026113e+10 4.069984e+07 7.220891e+10 7.844048e+06 6.528669e+45 
113 6.839516e-04 1.184562e+03 1.774182e+00 5.091294e+07 9.046430e+10 4.073035e+07 7.237144e+10 7.823499e+06 6.528669e+45 
114 6.849776e-04 1.186339e+03 1.776843e+00 5.095111e+07 9.066792e+10 4.076089e+07 7.253433e+10 7.803005e+06 6.528669e+45 
115 6.860050e-04 1.188118e+03 1.779508e+00 5.098931e+07 9.087200e+10 4.079145e+07 7.269760e+10 7.782564e+06 6.528669e+45 
116 6.870340e-04 1.189900e+03 1.782177e+00 5.102754e+07 9.107653e+10 4.082203e+07 7.286123e+10 7.762177e+06 6.528669e+45 
117 6.880646e-04 1.191685e+03 1.784851e+00 5.106579e+07 9.128153e+10 4.085264e+07 7.302523e+10 7.741843e+06 6.528669e+45 
118 6.890967e-04 1.193473e+03 1.787528e+00 5.110408e+07 9.148699e+10 4.088326e+07 7.318959e+10 7.721563e+06 6.528669e+45 
119 6.901303e-04 1.195263e+03 1.790209e+00 5.114239e+07 9.169292e+10 4.091391e+07 7.335433e+10 7.701335e+06 6.528669e+45 
120 6.911655e-04 1.197056e+03 1.792895e+00 5.118074e+07 9.189930e+10 4.094459e+07 7.351944e+10 7.681161e+06 6.528669e+45 
121 6.922023e-04 1.198851e+03 1.795584e+00 5.121911e+07 9.210615e+10 4.097529e+07 7.368492e+10 7.661039e+06 6.528669e+45 
122 6.932406e-04 1.200650e+03 1.798277e+00 5.125751e+07 9.231347e+10 4.100601e+07 7.385078e+10 7.640971e+06 6.528669e+45 
123 6.942805e-04 1.202451e+03 1.800975e+00 5.129594e+07 9.252125e+10 4.103675e+07 7.401700e+10 7.620954e+06 6.528669e+45 
124 6.953219e-04 1.204254e+03 1.803676e+00 5.133439e+07 9.272950e+10 4.106751e+07 7.418360e+10 7.600990e+06 6.528669e+45 
125 6.963649e-04 1.206061e+03 1.806382e+00 5.137288e+07 9.293822e+10 4.109830e+07 7.435058e+10 7.581079e+06 6.528669e+45 
126 6.974094e-04 1.207870e+03 1.809091e+00 5.141139e+07 9.314741e+10 4.112912e+07 7.451793e+10 7.561220e+06 6.528669e+45 
127 6.984555e-04 1.209682e+03 1.811805e+00 5.144994e+07 9.335707e+10 4.115995e+07 7.468566e+10 7.541412e+06 6.528669e+45 
128 6.995032e-04 1.211496e+03 1.814523e+00 5.148851e+07 9.356721e+10 4.119081e+07 7.485376e+10 7.521657e+06 6.528669e+45 
129 7.005525e-04 1.213313e+03 1.817244e+00 5.152711e+07 9.377781e+10 4.122169e+07 7.502225e+10 7.501953e+06 6.528669e+45 
